#[checkUsbDeviceInputs] Check the input from the selected device
deviceID, keyName, time
#Input Device ID (0 to 0; -1, all keyboards, -2, all keypads; -3, all keyboards and keypads): 0
#Press keys to test; "" to quit
0, t, 14:01:27.659
0, t, 14:01:27.661
0, t, 14:01:27.663
0, t, 14:01:27.666
0, t, 14:01:27.668
0, t, 14:01:27.669
0, t, 14:01:27.671
0, t, 14:01:27.673
0, t, 14:01:27.675
0, t, 14:01:27.677
0, t, 14:01:27.679
0, t, 14:01:27.680
0, t, 14:01:27.683
0, t, 14:01:27.685
0, t, 14:01:27.686
0, t, 14:01:27.688
0, t, 14:01:27.689
0, t, 14:01:27.690
0, t, 14:01:27.692
0, t, 14:01:27.693
0, t, 14:01:27.695
0, t, 14:01:27.696
0, t, 14:01:27.698
0, t, 14:01:27.700
0, t, 14:01:27.701
0, t, 14:01:27.703
0, t, 14:01:27.704
0, t, 14:01:27.705
0, t, 14:01:27.707
0, t, 14:01:27.708
0, t, 14:01:27.709
0, t, 14:01:27.711
0, t, 14:01:27.712
0, t, 14:01:27.713
0, t, 14:01:27.715
0, t, 14:01:27.717
0, t, 14:01:27.719
0, t, 14:01:27.720
0, 3#, 14:01:31.002
0, 3#, 14:01:31.003
0, 3#, 14:01:31.004
0, 3#, 14:01:31.006
0, 3#, 14:01:31.008
0, 3#, 14:01:31.010
0, 3#, 14:01:31.012
0, 3#, 14:01:31.013
0, 3#, 14:01:31.015
0, 3#, 14:01:31.016
0, 3#, 14:01:31.018
0, 3#, 14:01:31.019
0, 3#, 14:01:31.021
0, 3#, 14:01:31.022
0, 3#, 14:01:31.023
0, 3#, 14:01:31.025
0, 3#, 14:01:31.027
0, 3#, 14:01:31.029
0, 3#, 14:01:31.031
0, 3#, 14:01:31.032
0, 3#, 14:01:31.034
0, 3#, 14:01:31.036
0, 3#, 14:01:31.037
0, 3#, 14:01:31.039
0, 3#, 14:01:31.041
0, 3#, 14:01:31.045
0, 3#, 14:01:31.047
0, 3#, 14:01:31.049
0, 3#, 14:01:31.050
0, 3#, 14:01:31.052
0, t, 14:01:32.597
0, t, 14:01:32.598
0, t, 14:01:32.600
0, t, 14:01:32.601
0, t, 14:01:32.603
0, t, 14:01:32.608
0, t, 14:01:32.610
0, t, 14:01:32.612
0, t, 14:01:32.614
0, t, 14:01:32.615
0, t, 14:01:32.617
0, t, 14:01:32.619
0, t, 14:01:32.621
0, t, 14:01:32.624
0, t, 14:01:32.625
0, t, 14:01:32.627
0, t, 14:01:32.628
0, t, 14:01:32.630
0, t, 14:01:32.631
0, t, 14:01:32.633
0, t, 14:01:32.635
0, t, 14:01:32.637
0, t, 14:01:32.640
0, t, 14:01:32.641
0, t, 14:01:32.643
0, t, 14:01:32.645
0, t, 14:01:32.646
0, t, 14:01:32.648
#Check another device? (Yes=1/No=0): 
