#[checkUsbDeviceInputs] Check the input from the selected device
deviceID, keyName, time
#Input Device ID (0 to 0; -1, all keyboards, -2, all keypads; -3, all keyboards and keypads): 0
#Press keys to test; "" to quit
0, l, 14:01:40.495
0, l, 14:01:40.496
0, l, 14:01:40.497
0, l, 14:01:40.500
0, l, 14:01:40.501
0, l, 14:01:40.503
0, l, 14:01:40.504
0, l, 14:01:40.506
0, l, 14:01:40.507
0, l, 14:01:40.508
0, l, 14:01:40.510
0, l, 14:01:40.511
0, l, 14:01:40.513
0, l, 14:01:40.514
0, l, 14:01:40.515
0, l, 14:01:40.519
0, l, 14:01:40.520
0, l, 14:01:40.521
0, l, 14:01:40.522
0, l, 14:01:40.524
0, l, 14:01:40.526
0, l, 14:01:40.527
0, l, 14:01:40.528
0, l, 14:01:40.530
0, l, 14:01:40.532
0, l, 14:01:40.538
0, l, 14:01:40.539
0, t, 14:01:42.612
0, t, 14:01:42.613
0, t, 14:01:42.615
0, t, 14:01:42.617
0, t, 14:01:42.618
0, t, 14:01:42.622
0, t, 14:01:42.624
0, t, 14:01:42.626
0, t, 14:01:42.628
0, t, 14:01:42.629
0, t, 14:01:42.632
0, t, 14:01:42.634
0, t, 14:01:42.635
0, t, 14:01:42.639
0, t, 14:01:42.641
0, t, 14:01:42.643
0, t, 14:01:42.645
0, t, 14:01:42.647
0, t, 14:01:42.649
0, t, 14:01:42.651
0, t, 14:01:42.653
0, t, 14:01:42.655
0, t, 14:01:42.657
0, t, 14:01:42.659
0, t, 14:01:42.661
0, t, 14:01:42.663
0, t, 14:01:42.665
0, t, 14:01:42.667
0, t, 14:01:42.669
0, t, 14:01:42.671
0, t, 14:01:42.672
0, 4$, 14:01:43.069
0, 4$, 14:01:43.070
0, 4$, 14:01:43.072
0, 4$, 14:01:43.074
0, 4$, 14:01:43.076
0, 4$, 14:01:43.078
0, 4$, 14:01:43.080
0, 4$, 14:01:43.082
0, 4$, 14:01:43.083
0, 4$, 14:01:43.085
0, 4$, 14:01:43.087
0, 4$, 14:01:43.088
0, 4$, 14:01:43.091
0, 4$, 14:01:43.093
0, 4$, 14:01:43.095
0, 4$, 14:01:43.097
0, 4$, 14:01:43.099
0, 4$, 14:01:43.100
0, 4$, 14:01:43.102
0, 4$, 14:01:43.104
0, 4$, 14:01:43.107
0, 4$, 14:01:43.108
0, 4$, 14:01:43.110
0, 4$, 14:01:43.111
0, 4$, 14:01:43.113
0, 4$, 14:01:43.114
0, 4$, 14:01:43.117
0, 4$, 14:01:43.118
0, 4$, 14:01:43.120
0, 4$, 14:01:43.123
0, 4$, 14:01:43.124
0, 4$, 14:01:43.126
0, 4$, 14:01:43.128
0, 4$, 14:01:43.130
0, 4$, 14:01:43.132
0, 4$, 14:01:43.134
0, 4$, 14:01:43.136
0, 4$, 14:01:43.138
0, 4$, 14:01:43.141
0, 4$, 14:01:43.142
0, 4$, 14:01:43.144
0, 4$, 14:01:43.146
0, 4$, 14:01:43.148
0, 4$, 14:01:43.150
0, 3#, 14:01:43.943
0, 3#, 14:01:43.944
0, 3#, 14:01:43.946
0, 3#, 14:01:43.948
0, 3#, 14:01:43.950
0, 3#, 14:01:43.952
0, 3#, 14:01:43.954
0, 3#, 14:01:43.956
0, 3#, 14:01:43.957
0, 3#, 14:01:43.959
0, 3#, 14:01:43.961
0, 3#, 14:01:43.963
0, 3#, 14:01:43.966
0, 3#, 14:01:43.967
0, 3#, 14:01:43.969
0, 3#, 14:01:43.971
0, 3#, 14:01:43.973
0, 3#, 14:01:43.974
0, 3#, 14:01:43.976
0, 3#, 14:01:43.978
0, 3#, 14:01:43.983
0, 3#, 14:01:43.985
0, 3#, 14:01:43.988
0, 3#, 14:01:43.990
0, 3#, 14:01:43.992
0, 3#, 14:01:43.994
0, 3#, 14:01:43.998
0, 3#, 14:01:44.000
0, 3#, 14:01:44.002
0, BackSpace, 14:01:45.527
0, BackSpace, 14:01:45.528
0, BackSpace, 14:01:45.529
0, BackSpace, 14:01:45.532
0, BackSpace, 14:01:45.534
0, BackSpace, 14:01:45.535
0, BackSpace, 14:01:45.536
0, BackSpace, 14:01:45.538
0, BackSpace, 14:01:45.539
0, BackSpace, 14:01:45.541
0, BackSpace, 14:01:45.542
0, BackSpace, 14:01:45.544
0, BackSpace, 14:01:45.545
0, BackSpace, 14:01:45.547
0, BackSpace, 14:01:45.550
0, BackSpace, 14:01:45.552
0, BackSpace, 14:01:45.554
0, BackSpace, 14:01:45.557
0, BackSpace, 14:01:45.559
0, BackSpace, 14:01:45.561
0, BackSpace, 14:01:45.563
0, BackSpace, 14:01:45.566
0, BackSpace, 14:01:45.568
0, BackSpace, 14:01:45.570
0, BackSpace, 14:01:45.571
0, BackSpace, 14:01:45.573
0, BackSpace, 14:01:45.575
0, BackSpace, 14:01:45.577
0, BackSpace, 14:01:45.579
0, BackSpace, 14:01:45.582
0, BackSpace, 14:01:45.583
0, BackSpace, 14:01:45.585
0, BackSpace, 14:01:45.586
0, BackSpace, 14:01:45.588
0, BackSpace, 14:01:45.590
0, BackSpace, 14:01:45.592
0, BackSpace, 14:01:45.594
0, BackSpace, 14:01:45.600
0, BackSpace, 14:01:45.602
0, BackSpace, 14:01:45.604
0, BackSpace, 14:01:45.606
0, BackSpace, 14:01:45.609
0, BackSpace, 14:01:45.699
0, BackSpace, 14:01:45.701
0, BackSpace, 14:01:45.702
0, BackSpace, 14:01:45.703
0, BackSpace, 14:01:45.705
0, BackSpace, 14:01:45.709
0, BackSpace, 14:01:45.711
0, BackSpace, 14:01:45.713
0, BackSpace, 14:01:45.714
0, BackSpace, 14:01:45.716
0, BackSpace, 14:01:45.718
0, BackSpace, 14:01:45.720
0, BackSpace, 14:01:45.721
0, BackSpace, 14:01:45.723
0, BackSpace, 14:01:45.726
0, BackSpace, 14:01:45.727
0, BackSpace, 14:01:45.729
0, BackSpace, 14:01:45.731
0, BackSpace, 14:01:45.733
0, BackSpace, 14:01:45.734
0, BackSpace, 14:01:45.737
0, BackSpace, 14:01:45.738
0, BackSpace, 14:01:45.741
0, BackSpace, 14:01:45.743
0, BackSpace, 14:01:45.744
0, BackSpace, 14:01:45.746
0, BackSpace, 14:01:45.747
0, BackSpace, 14:01:45.748
0, BackSpace, 14:01:45.750
0, BackSpace, 14:01:45.852
0, BackSpace, 14:01:45.853
0, BackSpace, 14:01:45.854
0, BackSpace, 14:01:45.856
0, BackSpace, 14:01:45.859
0, BackSpace, 14:01:45.860
0, BackSpace, 14:01:45.862
0, BackSpace, 14:01:45.864
0, BackSpace, 14:01:45.865
0, BackSpace, 14:01:45.867
0, BackSpace, 14:01:45.868
0, BackSpace, 14:01:45.870
0, BackSpace, 14:01:45.871
0, BackSpace, 14:01:45.873
0, BackSpace, 14:01:45.875
0, BackSpace, 14:01:45.876
0, BackSpace, 14:01:45.878
0, BackSpace, 14:01:45.879
0, BackSpace, 14:01:45.881
0, BackSpace, 14:01:45.882
0, BackSpace, 14:01:45.884
0, BackSpace, 14:01:45.885
0, BackSpace, 14:01:45.887
0, BackSpace, 14:01:45.888
0, BackSpace, 14:01:45.893
0, BackSpace, 14:01:45.896
0, BackSpace, 14:01:45.898
0, BackSpace, 14:01:45.900
0, BackSpace, 14:01:45.902
0, BackSpace, 14:01:45.903
0, BackSpace, 14:01:45.905
0, BackSpace, 14:01:45.911
0, BackSpace, 14:01:45.913
0, BackSpace, 14:01:46.025
0, BackSpace, 14:01:46.026
0, BackSpace, 14:01:46.028
0, BackSpace, 14:01:46.030
0, BackSpace, 14:01:46.032
0, BackSpace, 14:01:46.039
0, BackSpace, 14:01:46.041
0, BackSpace, 14:01:46.043
0, BackSpace, 14:01:46.045
0, BackSpace, 14:01:46.048
0, BackSpace, 14:01:46.050
0, BackSpace, 14:01:46.052
0, BackSpace, 14:01:46.054
0, BackSpace, 14:01:46.056
0, BackSpace, 14:01:46.058
0, BackSpace, 14:01:46.059
0, BackSpace, 14:01:46.061
0, BackSpace, 14:01:46.062
0, BackSpace, 14:01:46.064
0, BackSpace, 14:01:46.065
0, BackSpace, 14:01:48.087
0, BackSpace, 14:01:48.088
0, BackSpace, 14:01:48.091
0, BackSpace, 14:01:48.093
0, BackSpace, 14:01:48.094
0, BackSpace, 14:01:48.096
0, BackSpace, 14:01:48.098
0, BackSpace, 14:01:48.099
0, BackSpace, 14:01:48.101
0, BackSpace, 14:01:48.102
0, BackSpace, 14:01:48.104
0, BackSpace, 14:01:48.105
0, BackSpace, 14:01:48.108
0, BackSpace, 14:01:48.110
0, BackSpace, 14:01:48.112
0, BackSpace, 14:01:48.113
0, BackSpace, 14:01:48.115
0, BackSpace, 14:01:48.116
0, BackSpace, 14:01:48.118
0, BackSpace, 14:01:48.119
0, BackSpace, 14:01:48.121
0, BackSpace, 14:01:48.122
0, BackSpace, 14:01:48.124
0, BackSpace, 14:01:48.128
0, BackSpace, 14:01:48.130
0, BackSpace, 14:01:48.132
0, BackSpace, 14:01:48.134
0, BackSpace, 14:01:48.137
0, q, 14:01:49.661
#Check another device? (Yes=1/No=0): 0
