#[checkUsbDeviceInputs] Check the input from the selected device
deviceID, keyName, time
#Input Device ID (0 to 0; -1, all keyboards, -2, all keypads; -3, all keyboards and keypads): 0
#Press keys to test; "" to quit
0, Return, 13:38:06.662
0, Return, 13:38:06.665
0, Return, 13:38:06.667
0, Return, 13:38:06.669
0, Return, 13:38:06.671
0, Return, 13:38:06.674
0, Return, 13:38:06.675
0, Return, 13:38:06.677
0, Return, 13:38:06.679
0, Return, 13:38:06.681
0, Return, 13:38:06.685
0, Return, 13:38:06.687
0, Return, 13:38:06.689
0, Return, 13:38:06.690
0, Return, 13:38:06.692
0, Return, 13:38:06.695
0, Return, 13:38:06.697
0, Return, 13:38:06.699
0, Return, 13:38:06.701
0, Return, 13:38:06.703
0, Return, 13:38:06.705
0, Return, 13:38:06.707
0, Return, 13:38:06.708
0, Return, 13:38:06.711
0, Return, 13:38:06.712
0, Return, 13:38:06.714
0, Return, 13:38:06.715
0, Return, 13:38:06.718
0, Return, 13:38:06.720
0, Return, 13:38:06.722
0, Return, 13:38:06.723
0, Return, 13:38:06.724
0, Return, 13:38:06.726
0, Return, 13:38:06.728
0, u, 13:38:08.331
0, u, 13:38:08.332
0, u, 13:38:08.333
0, u, 13:38:08.335
0, u, 13:38:08.338
0, u, 13:38:08.340
0, u, 13:38:08.342
0, u, 13:38:08.343
0, u, 13:38:08.344
0, u, 13:38:08.346
0, u, 13:38:08.347
0, u, 13:38:08.349
0, u, 13:38:08.350
0, u, 13:38:08.352
0, u, 13:38:08.353
0, u, 13:38:08.356
0, u, 13:38:08.357
0, u, 13:38:08.359
0, u, 13:38:08.360
0, u, 13:38:08.362
0, u, 13:38:08.363
0, u, 13:38:08.365
0, u, 13:38:08.366
0, u, 13:38:08.368
0, u, 13:38:08.373
0, u, 13:38:08.374
0, u, 13:38:08.376
0, u, 13:38:08.377
0, u, 13:38:08.379
0, u, 13:38:08.380
0, u, 13:38:08.382
0, u, 13:38:08.383
0, u, 13:38:08.385
0, u, 13:38:08.391
0, u, 13:38:08.392
0, u, 13:38:08.393
0, u, 13:38:08.395
0, u, 13:38:08.396
0, u, 13:38:08.398
0, u, 13:38:08.399
0, u, 13:38:08.401
0, u, 13:38:08.402
0, u, 13:38:08.407
0, u, 13:38:08.408
0, u, 13:38:08.410
0, u, 13:38:08.411
0, y, 13:38:08.837
0, y, 13:38:08.838
0, y, 13:38:08.840
0, y, 13:38:08.842
0, y, 13:38:08.844
0, y, 13:38:08.846
0, y, 13:38:08.848
0, y, 13:38:08.850
0, y, 13:38:08.851
0, y, 13:38:08.852
0, y, 13:38:08.854
0, y, 13:38:08.856
0, y, 13:38:08.862
0, y, 13:38:08.865
0, y, 13:38:08.866
0, y, 13:38:08.868
0, y, 13:38:08.870
0, y, 13:38:08.872
0, y, 13:38:08.873
0, y, 13:38:08.875
0, y, 13:38:08.877
0, y, 13:38:08.880
0, y, 13:38:08.882
0, y, 13:38:08.884
0, y, 13:38:08.885
0, y, 13:38:08.887
0, q, 13:38:10.146
#Check another device? (Yes=1/No=0): 1
#Input Device ID (0 to 0; -1, all keyboards, -2, all keypads; -3, all keyboards and keypads): 0
#Press keys to test; "" to quit
0, Return, 13:38:16.482
0, Return, 13:38:16.485
0, Return, 13:38:16.489
0, Return, 13:38:16.491
0, Return, 13:38:16.494
0, Return, 13:38:16.495
0, Return, 13:38:16.497
0, Return, 13:38:16.498
0, Return, 13:38:16.500
0, Return, 13:38:16.501
0, Return, 13:38:16.502
0, Return, 13:38:16.504
0, Return, 13:38:16.505
0, Return, 13:38:16.513
0, Return, 13:38:16.514
0, Return, 13:38:16.516
0, Return, 13:38:16.518
0, Return, 13:38:16.520
0, Return, 13:38:16.521
0, Return, 13:38:16.529
0, Return, 13:38:16.531
0, Return, 13:38:16.533
0, Return, 13:38:16.535
0, Return, 13:38:16.537
0, 6^, 13:38:17.541
0, 6^, 13:38:17.542
0, 6^, 13:38:17.544
0, 6^, 13:38:17.545
0, 6^, 13:38:17.547
0, 6^, 13:38:17.552
0, 6^, 13:38:17.554
0, 6^, 13:38:17.556
0, 6^, 13:38:17.558
0, 6^, 13:38:17.560
0, 6^, 13:38:17.562
0, 6^, 13:38:17.564
0, 6^, 13:38:17.570
0, 6^, 13:38:17.572
0, 6^, 13:38:17.574
0, 6^, 13:38:17.575
0, 6^, 13:38:17.577
0, 6^, 13:38:17.579
0, 6^, 13:38:17.580
0, 6^, 13:38:17.582
0, 6^, 13:38:17.583
0, 6^, 13:38:17.585
0, 6^, 13:38:17.587
0, 6^, 13:38:17.590
0, 6^, 13:38:17.592
0, 6^, 13:38:17.594
0, 6^, 13:38:17.595
0, 6^, 13:38:17.597
0, 6^, 13:38:17.598
0, 6^, 13:38:17.600
0, 6^, 13:38:17.601
#Check another device? (Yes=1/No=0): 0
